T88,0.011500956,0.04704488,-0.0024034204,0.029615505,0.027609535,-0.0060595823
T688,0.022686152,0.023248859,0.017289007,0.0058409097,0.0026365758,0.0004696777
T436,0.028139217,0.022110749,0.00022569767,-0.0012135527,0.011368335,0.00045994006
T142,0.06260158,0.02184437,0.01809451,0.042104386,0.025971157,0.019304568
T193,0.004486626,0.042373326,0.009251686,0.057466015,0.010930527,0.008584163
T321,0.032303028,0.046390284,0.0027546866,0.010544863,0.009069001,0.03233292
T313,0.004990909,0.04404476,0.0225075,0.04236491,0.03623869,0.012044468
T372,0.035147406,0.027856624,0.002833863,0.04350563,0.0014446152,0.04266739
T517,0.016007217,0.043230284,0.0050632562,0.04292841,0.00705039,0.011538408
T639,0.03934944,0.028427942,0.02547466,0.0198402,0.004633797,0.0040041
T112,0.045887567,0.03419632,0.0058760964,0.021108925,0.026087256,0.029353142
T375,0.046799015,0.0013153168,0.019258372,0.04212671,0.020130767,0.0400237
T638,0.041709058,0.02783247,-0.0034477802,-0.0014708127,0.009779359,0.015502651
T3,0.016022678,0.017088564,0.01602372,0.017077666,8.345867e-06,3.7837577e-05
T181,0.013059831,0.023066401,0.01655612,0.0092110345,0.009379555,0.005579628
T643,0.01487589,0.045111213,0.0332501,0.004706478,0.00039996832,0.006872537
T314,0.04325862,0.03422533,0.036163576,0.0017146592,0.0014484016,0.0010446672
T71,0.015170439,0.05702382,0.0019698455,0.006332257,0.041991785,0.004761922
T58,0.0024526943,0.053540953,0.019977767,0.03331794,0.03973905,0.026182912
T678,0.018951098,0.016624369,0.0021749276,0.011867453,0.0011586227,0.008615936
T40,0.03697001,0.04988636,0.006846006,0.0144998785,0.0005153654,0.04073239
T362,0.03882915,0.0043971133,0.037049152,0.0035197814,0.010273316,0.00915161
T675,0.059633195,0.028682936,0.006427561,0.004089241,0.031357836,0.004920496
T649,0.027643485,0.005227871,0.024527734,0.016267534,0.017892715,-0.0016563806
T111,0.008163897,0.048567392,0.03260373,0.03499383,0.045637038,0.0036673099
T434,0.024856102,0.009945222,0.0010575269,0.02304749,0.004222329,0.014062599
T476,0.0046374197,0.017402953,0.0070907045,0.011049251,0.004793179,0.0030514265
T149,0.053222854,0.03813886,0.006259333,0.046357278,0.009226131,0.0063166157
T23,0.046416767,0.014428394,0.02711625,0.038575944,0.007269702,0.053878747
T576,0.033104166,0.032390125,0.030762555,0.0331872,0.045170706,0.013919203
T441,0.027406456,0.002394552,0.003199678,0.0077186627,0.0023019086,0.017357694
T152,0.0134434225,0.063728765,0.0069082724,0.04257333,0.014626355,0.018292496
T195,0.024461059,0.040565692,0.04586302,0.01986522,0.039350223,0.028098365
T448,0.011926506,0.0031879435,-0.00031667962,0.0035929133,0.002505701,0.00026935182
T553,0.005423006,0.070049375,0.019075055,0.013079558,0.0321503,0.03049738
T419,0.048225865,0.011749548,0.046701606,0.0071160705,0.03970078,0.021751544
T621,0.07794023,-0.0009908923,-0.0006066438,-0.0005314536,0.03666861,0.010461004
T468,0.02831829,0.012189652,0.018953195,0.014301867,0.0029754569,0.007134361
T164,0.055247724,0.008216027,0.03396804,0.017483216,0.0012789633,0.0011854799
T598,0.03214678,0.045419034,0.020400077,0.036514048,0.008756651,0.016967421
T484,0.015048972,0.024821956,0.0044729733,0.0014145791,0.0032217966,0.003158365
T420,0.044797257,0.019552566,0.035975583,0.029411474,0.022209538,0.038389143
T50,0.006106263,0.038211875,0.01113854,0.029891402,0.016630692,0.025929073
T636,0.0516987,0.014140252,0.0030617178,0.0061298264,0.0012052164,-0.0020000995
T293,0.046741836,0.0028597831,0.03943693,0.01797974,0.005946025,0.044673227
T80,0.020229401,0.04395136,0.05843905,0.006225276,0.0018728827,0.0017423813
T554,0.073047385,0.00414475,0.018924657,0.0044015865,0.039018225,0.020327557
T387,0.024863763,0.0031550797,-0.0012972055,-0.0064901346,-0.0012969848,0.0008137489
